,_id,postUrl,title,description,score,statistics.actual.likeCount,statistics.actual.shareCount,statistics.actual.commentCount,statistics.expected.likeCount,statistics.expected.shareCount,statistics.expected.commentCount,minmax_norm
0,60fa3cfe0302c91ae1a08116,https://www.facebook.com/124493634232128/posts/2852345761446888,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",39.95436893203883,10917,15825,6370,451,85,309,0.5562519107306634
1,60fa3cfe0302c91ae1a08117,https://www.facebook.com/21539158238/posts/10155618547518239,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro", ,176.65652173913043,12994,8793,8211,94,11,53,0.662080913074493
2,60fa3cfe0302c91ae1a08118,https://www.facebook.com/165205036869225/posts/2194021420654233,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",6.821713316369805,19626,11069,3027,3533,545,616,1.0
3,60fa3cfe0302c91ae1a08119,https://www.facebook.com/1209680652399315/posts/2185942311439806,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",86.70560747663552,10608,20878,1599,242,63,58,0.5405074900642005
4,60fa3cfe0302c91ae1a0811a,https://www.facebook.com/1534558870114698/posts/2225209137716331,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",245.6764705882353,758,15723,64,42,7,5,0.038622235809640276
5,60fa3cfe0302c91ae1a0811b,https://www.facebook.com/386359464850551/posts/1225429680943521,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",396.2105263157895,265,14719,17,12,6,5,0.01350249668806685
6,60fa3cfe0302c91ae1a0811c,https://www.facebook.com/223382044339765/posts/2220279724649977,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",3.9696969696969697,4146,4244,956,1721,494,210,0.21125038214613268
7,60fa3cfe0302c91ae1a0811d,https://www.facebook.com/848702668500922/posts/1997653493605828,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",33.13448275862069,3746,4411,465,119,81,20,0.19086925506980537
8,60fa3cfe0302c91ae1a0811e,https://www.facebook.com/130617550899298/posts/257025564925162,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",42.31896551724138,1784,2457,214,64,16,12,0.09089982676041986
9,60fa3cfe0302c91ae1a0811f,https://www.facebook.com/800956409983832/posts/1985158731563588,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",28.824242424242424,1409,2226,346,75,16,22,0.07179252012636299
10,60fa3cfe0302c91ae1a08120,https://www.facebook.com/355455247884979/posts/2472130066217476,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",140.63333333333333,560,3503,48,9,4,4,0.02853357790685825
11,60fa3cfe0302c91ae1a08121,https://www.facebook.com/282770348496898/posts/1910191625754754,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",3.2340862422997945,1069,1550,266,534,194,116,0.054468562111484764
12,60fa3cfe0302c91ae1a08122,https://www.facebook.com/375656142559257/posts/1155563344568529,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",45.405797101449274,422,2587,25,30,20,5,0.021502089065525323
13,60fa3cfe0302c91ae1a08123,https://www.facebook.com/668744266581955/posts/1761855717270799,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",22.8203125,1203,1232,205,71,17,12,0.061296239682054415
14,60fa3cfe0302c91ae1a08124,https://www.facebook.com/695398047301793/posts/1132643346910592,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",2.487091222030981,1423,1134,114,793,144,85,0.07250585957403445
15,60fa3cfe0302c91ae1a08125,https://www.facebook.com/1925579667747102/posts/1947060032265732,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",8.521212121212121,1353,897,241,149,76,38,0.06893916233567716
16,60fa3cfe0302c91ae1a08126,https://www.facebook.com/216141731794242/posts/2247178442023884,This is a re-share of a post,"O jornal menciona que Bolsonaro já foi chamado de ""Trump brasileiro"" por surfar uma ""onda de descontentamento, frustração e desespero"" #UOLnasUrnas #InformacaocontraoAchismo",8.725552050473187,1179,1228,99,188,65,21,0.06007337205747478
17,60fa3cfe0302c91ae1a08127,https://www.facebook.com/653665578129924/posts/1134938380002639,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",4.299500831946755,1038,928,366,218,185,121,0.0528890247630694
18,60fa3cfe0302c91ae1a08128,https://www.facebook.com/690066168037228/posts/710831185960726,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",17.336283185840706,1001,594,70,41,8,8,0.05100377050850912
19,60fa3cfe0302c91ae1a08129,https://www.facebook.com/192043290926200/posts/1392073927589791,"New York Times faz editorial sobre ""escolha triste do Brasil"" por Bolsonaro","O jornal americano The New York Times, um dos principais veículos de comunicação do mundo, publicou editorial neste domingo (21) em que considera a possíve...",14.224806201550388,559,1109,48,66,22,16,0.02848262508916743
